,FCFPS,ROIC
2010-05,0.38,-3.52
2011-05,0.48,6.76
2012-05,0.77,11.1
2013-05,0.76,5.68
2014-05,0.67,5.67
2015-05,0.49,7.99
2016-05,0.89,8.88
2017-05,0.95,5.62
2018-05,0.54,6.46
2019-05,0.76,10.01
TTM,0.0,9.06
