,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2010-10,-79.16,0.0
1,1,1,2011-10,-77.71,0.0
2,2,2,2012-10,-29.04,0.0
3,3,3,2013-10,-22.19,-307.53
4,4,4,2014-10,-18.15,-85.06
5,5,5,2015-10,-12.76,-69.16
6,6,6,2016-10,-19.43,-62.9
7,7,7,2017-10,-15.97,-108.4
8,8,8,2018-10,-22.67,-170.95
9,9,9,2019-10,-6.75,-53.62
10,10,10,TTM,0.0,-53.62
