,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2009-12,0.0,7.14
1,1,2010-12,13.29,1.06
2,2,2011-12,12.18,0.84
3,3,2012-12,21.99,2.7
4,4,2013-12,26.92,2.65
5,5,2014-12,25.08,2.36
6,6,2015-12,21.07,4.02
7,7,2016-12,18.71,2.71
8,8,2017-12,18.71,2.51
9,9,2018-12,18.25,-3.7
10,10,TTM,0.0,-11.39
