,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,0,2010-08,1.36,2.13
1,1,1,1,1,1,1,2011-08,1.97,10.7
2,2,2,2,2,2,2,2012-08,2.13,6.03
3,3,3,3,3,3,3,2013-08,1.95,1.98
4,4,4,4,4,4,4,2014-08,1.52,10.94
5,5,5,5,5,5,5,2015-08,1.07,1.5
6,6,6,6,6,6,6,2016-08,2.33,-8.89
7,7,7,7,7,7,7,2017-08,1.11,-6.11
8,8,8,8,8,8,8,2018-08,0.79,-2.01
9,9,9,9,9,9,9,2019-08,0.75,-26.89
10,10,10,10,10,10,10,TTM,0.0,-27.45
