,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,0,2010-09,1.95,7.37
1,1,1,1,1,1,1,2011-09,3.05,9.5
2,2,2,2,2,2,2,2012-09,3.04,11.58
3,3,3,3,3,3,3,2013-09,2.69,11.19
4,4,4,4,4,4,4,2014-09,3.62,11.52
5,5,5,5,5,5,5,2015-09,4.08,10.71
6,6,6,6,6,6,6,2016-09,5.84,12.57
7,7,7,7,7,7,7,2017-09,4.79,14.65
8,8,8,8,8,8,8,2018-09,5.97,16.14
9,9,9,9,9,9,9,2019-09,6.57,21.24
10,10,10,10,10,10,10,TTM,0.0,21.25
