,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,0,2009-12,0.0,6.01
1,1,1,1,1,1,1,2010-12,8.22,7.36
2,2,2,2,2,2,2,2011-12,0.0,8.11
3,3,3,3,3,3,3,2012-12,-4.21,5.77
4,4,4,4,4,4,4,2013-12,-3.74,4.44
5,5,5,5,5,5,5,2014-12,7.67,5.23
6,6,6,6,6,6,6,2015-12,2.83,0.41
7,7,7,7,7,7,7,2016-12,-4.86,-1.17
8,8,8,8,8,8,8,2017-12,-7.36,2.65
9,9,9,9,9,9,9,2018-12,-7.88,5.11
10,10,10,10,10,10,10,TTM,0.0,4.18
