,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,2009-12,0.0,20.26
1,1,1,1,1,2010-12,1.41,18.71
2,2,2,2,2,2011-12,1.6,17.61
3,3,3,3,3,2012-12,3.4,12.7
4,4,4,4,4,2013-12,3.12,18.57
5,5,5,5,5,2014-12,2.67,7.54
6,6,6,6,6,2015-12,2.72,7.92
7,7,7,7,7,2016-12,3.39,10.2
8,8,8,8,8,2017-12,3.48,14.26
9,9,9,9,9,2018-12,5.35,14.19
10,10,10,10,10,TTM,0.0,8.34
