,FCFPS,ROIC
2010-06,-3.12,9.84
2011-06,-0.15,12.37
2012-06,0.81,11.02
2013-06,3.72,4.96
2014-06,2.78,10.69
2015-06,0.62,7.97
2016-06,2.29,7.53
2017-06,3.87,7.59
2018-06,0.0,3.62
2019-06,-0.17,5.53
TTM,0.0,4.33
