,FCFPS,ROIC
2009-12,0.0,0.37
2010-12,4.5,-2.63
2011-12,2.33,0.48
2012-12,0.08,-12.8
2013-12,0.85,-104.77
2014-12,-1.51,18.51
2015-12,-0.42,4.06
2016-12,-1.11,5.35
2017-12,-0.55,2.98
2018-12,-0.71,8.66
TTM,0.0,7.98
