,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2010-01,0.0,504.71
1,1,1,2011-01,2.31,0.0
2,2,2,2012-01,2.52,0.0
3,3,3,2013-01,3.73,0.0
4,4,4,2014-01,1.55,0.0
5,5,5,2015-01,1.78,0.0
6,6,6,2016-01,1.1,161.4
7,7,7,2017-01,0.4,100.13
8,8,8,2018-01,2.52,322.78
9,9,9,2019-01,3.0,332.22
10,10,10,TTM,0.0,142.65
