,FCFPS,ROIC
2009-12,0.0,7.02
2010-12,21.74,7.86
2011-12,22.19,8.35
2012-12,27.79,7.1
2013-12,30.07,7.85
2014-12,33.27,7.81
2015-12,35.81,-6.17
2016-12,25.55,-9.7
2017-12,5.22,-36.65
2018-12,4.91,0.0
TTM,0.0,0.0
