,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2009-12,0.0,7.32
1,1,2010-12,1.68,19.07
2,2,2011-12,1.66,12.82
3,3,2012-12,1.25,4.62
4,4,2013-12,1.12,7.47
5,5,2014-12,0.36,6.47
6,6,2015-12,0.31,10.15
7,7,2016-12,0.0,-29.35
8,8,2017-12,0.31,8.0
9,9,2018-12,0.31,11.76
10,10,TTM,0.0,8.27
