,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,2009-08,0.0,0.0
1,1,1,1,1,1,2010-08,0.0,0.0
2,2,2,2,2,2,2011-08,0.0,0.0
3,3,3,3,3,3,2012-08,0.0,-169.93
4,4,4,4,4,4,2013-08,0.0,0.0
5,5,5,5,5,5,2014-08,0.0,-1.7
6,6,6,6,6,6,2015-12,0.0,-0.21
7,7,7,7,7,7,2016-12,-0.44,-1.55
8,8,8,8,8,8,2017-12,-15.5,1.9
9,9,9,9,9,9,2018-12,-6.93,4.19
10,10,10,10,10,10,TTM,0.0,3.71
