,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,2010-09,4.92,-2.04
1,1,1,1,1,2011-09,-13.48,-9.45
2,2,2,2,2,2012-09,-1.92,-5.23
3,3,3,3,3,2013-09,-4.99,-1.93
4,4,4,4,4,2014-09,-10.99,1.93
5,5,5,5,5,2015-09,-3.89,17.32
6,6,6,6,6,2016-09,3.14,0.23
7,7,7,7,7,2017-09,4.48,1.6
8,8,8,8,8,2018-09,-0.47,-2.34
9,9,9,9,9,2019-09,1.6,-4.43
10,10,10,10,10,TTM,0.0,-4.6
