,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,2009-12,0.0,0.0
1,1,1,1,1,1,2010-12,1.92,-2.99
2,2,2,2,2,2,2011-12,1.26,5.46
3,3,3,3,3,3,2012-12,0.55,7.47
4,4,4,4,4,4,2013-12,-0.9,6.26
5,5,5,5,5,5,2014-12,-2.73,6.38
6,6,6,6,6,6,2015-12,-1.94,13.23
7,7,7,7,7,7,2016-12,-1.56,4.7
8,8,8,8,8,8,2017-12,0.04,2.75
9,9,9,9,9,9,2018-12,1.79,1.36
10,10,10,10,10,10,TTM,0.0,3.03
