,FCFPS,ROIC
2009-12,0.0,0
2010-12,3.29,0
2011-12,3.38,0
2012-12,2.44,0
2013-12,3.08,0
2014-12,4.77,0
2015-12,2.05,0
2016-12,2.12,0
2017-12,2.43,0
2018-12,3.71,0
TTM,0.0,0
