,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2010-12,0.44,13.88
1,1,2011-12,0.49,13.16
2,2,2012-12,0.52,12.1
3,3,2013-12,0.43,12.1
4,4,2014-12,0.47,17.6
5,5,2015-12,0.74,23.95
6,6,2016-12,0.72,16.73
7,7,2017-12,1.08,17.22
8,8,2018-12,1.12,19.66
9,9,2019-12,1.33,16.14
10,10,TTM,0.0,16.14
