,FCFPS,ROIC
2010-01,0.0,0.0
2011-01,0.0,0.0
2012-01,0.0,0.0
2013-01,0.39,-30.7
2014-01,0.52,-15.45
2015-01,0.63,-27.17
2016-01,0.82,-33.33
2017-01,0.93,-42.68
2018-01,1.35,-32.14
2019-01,2.03,-9.57
TTM,0.0,-8.4
