,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2009-12,0.0,-0.7
1,1,1,2010-12,-1.23,16.78
2,2,2,2011-12,-1.09,13.92
3,3,3,2012-12,4.74,-13.68
4,4,4,2013-12,5.24,14.22
5,5,5,2014-12,6.55,8.86
6,6,6,2015-12,-9.41,-49.61
7,7,7,2016-12,1.69,-40.63
8,8,8,2017-12,1.91,15.06
9,9,9,2018-12,2.28,11.93
10,10,10,TTM,0.0,20.26
