,FCFPS,ROIC
2009-12,0.0,0
2010-12,4.84,0
2011-12,2.55,0
2012-12,2.97,0
2013-12,2.27,0
2014-12,0.01,0
2015-12,0.75,0
2016-12,0.72,0
2017-12,1.23,0
2018-12,1.55,0
TTM,0.0,0
