,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2009-12,0.0,14.92
1,1,1,1,2010-12,1.73,17.01
2,2,2,2,2011-12,1.71,20.89
3,3,3,3,2012-12,1.84,23.75
4,4,4,4,2013-12,1.79,30.07
5,5,5,5,2014-12,1.99,36.36
6,6,6,6,2015-12,1.08,14.31
7,7,7,7,2016-12,0.87,28.88
8,8,8,8,2017-12,1.22,47.04
9,9,9,9,2018-12,1.81,58.56
10,10,10,10,TTM,0.0,54.18
