,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2010-09,6.58,12.33
1,1,1,1,2011-09,7.38,11.24
2,2,2,2,2012-09,6.51,5.38
3,3,3,3,2013-09,2.12,1.35
4,4,4,4,2014-09,4.66,-0.53
5,5,5,5,2015-09,3.44,-0.8
6,6,6,6,2016-09,-0.38,-2.03
7,7,7,7,2017-09,-1.89,-2.12
8,8,8,8,2018-09,-4.11,2.72
9,9,9,9,2019-09,2.65,-15.83
10,10,10,10,TTM,0.0,4.03
