,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2009-12,0.0,-39.67
1,1,2010-12,1.71,0.53
2,2,2011-12,0.33,-16.89
3,3,2012-12,1.46,-0.35
4,4,2013-12,0.65,3.56
5,5,2014-12,0.4,-1.64
6,6,2015-12,0.52,6.01
7,7,2016-12,0.25,5.35
8,8,2017-12,-0.04,7.76
9,9,2018-12,-0.17,8.66
10,10,TTM,0.0,-1.31
