,FCFPS,ROIC
2009-12,0.0,32.95
2010-12,2.69,30.96
2011-12,1.94,8.92
2012-12,2.07,11.64
2013-12,2.03,5.23
2014-12,1.2,5.59
2015-12,0.66,1.4
2016-12,1.18,3.28
2017-12,1.42,7.17
2018-12,0.53,3.17
TTM,0.0,2.19
