,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2009-12,0.0,4.49
1,1,1,2010-12,-1.14,4.04
2,2,2,2011-12,-4.51,7.17
3,3,3,2012-12,1.97,3.19
4,4,4,2013-12,1.98,5.1
5,5,5,2014-12,1.24,7.64
6,6,6,2015-12,1.33,6.05
7,7,7,2016-12,1.64,7.08
8,8,8,2017-12,1.6,2.17
9,9,9,2018-12,1.73,3.34
10,10,10,TTM,0.0,15.81
