,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2009-12,0.0,1.61
1,1,1,1,2010-12,0.7,3.4
2,2,2,2,2011-12,1.22,14.56
3,3,3,3,2012-12,-1.95,1.63
4,4,4,4,2013-12,-0.97,-1.25
5,5,5,5,2014-12,0.14,-6.9
6,6,6,6,2015-12,0.38,9.15
7,7,7,7,2016-12,0.5,-0.32
8,8,8,8,2017-12,0.21,11.52
9,9,9,9,2018-12,-1.92,-9.64
10,10,10,10,TTM,0.0,-11.27
