,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2010-12,1.23,11.12
1,1,1,1,2011-12,1.26,12.37
2,2,2,2,2012-12,0.58,12.11
3,3,3,3,2013-12,0.92,11.42
4,4,4,4,2014-12,0.88,11.08
5,5,5,5,2015-12,0.76,10.66
6,6,6,6,2016-12,1.15,9.13
7,7,7,7,2017-12,1.24,23.4
8,8,8,8,2018-12,2.51,14.02
9,9,9,9,2019-12,4.03,13.82
10,10,10,10,TTM,0.0,13.82
