,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,0,2010-06,1.43,-8.19
1,1,1,1,1,1,1,2011-06,1.87,7.24
2,2,2,2,2,2,2,2012-06,0.94,12.23
3,3,3,3,3,3,3,2013-06,1.19,8.31
4,4,4,4,4,4,4,2014-06,1.43,9.94
5,5,5,5,5,5,5,2015-06,0.62,9.13
6,6,6,6,6,6,6,2016-06,1.93,13.03
7,7,7,7,7,7,7,2017-06,1.76,8.67
8,8,8,8,8,8,8,2018-06,1.74,9.05
9,9,9,9,9,9,9,2019-06,1.3,6.85
10,10,10,10,10,10,10,TTM,0.0,5.85
