,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,0,2009-12,0.0,3.94
1,1,1,1,1,1,1,2010-12,-0.03,3.54
2,2,2,2,2,2,2,2011-12,-0.44,4.75
3,3,3,3,3,3,3,2012-12,2.0,6.89
4,4,4,4,4,4,4,2013-12,2.22,6.95
5,5,5,5,5,5,5,2014-12,2.73,6.47
6,6,6,6,6,6,6,2015-12,2.91,5.65
7,7,7,7,7,7,7,2016-12,3.49,8.01
8,8,8,8,8,8,8,2017-12,4.71,9.35
9,9,9,9,9,9,9,2018-12,5.01,8.33
10,10,10,10,10,10,10,TTM,0.0,8.0
