,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2010-05,-0.07,-7.75
1,1,2011-05,0.01,3.85
2,2,2012-05,-0.01,11.71
3,3,2013-05,0.17,9.93
4,4,2014-05,-0.15,-3.67
5,5,2015-05,-0.07,-5.76
6,6,2016-05,-0.05,-27.72
7,7,2017-05,-0.06,-18.71
8,8,2018-05,-0.15,-33.26
9,9,2019-05,-0.2,-57.62
10,10,TTM,0.0,-42.54
