,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,2010-09,2.19,15.72
1,1,1,1,1,1,2011-09,2.4,16.03
2,2,2,2,2,2,2012-09,2.36,12.16
3,3,3,3,3,3,2013-09,2.79,9.59
4,4,4,4,4,4,2014-09,2.89,5.48
5,5,5,5,5,5,2015-09,1.37,2.6
6,6,6,6,6,6,2016-09,3.32,6.05
7,7,7,7,7,7,2017-09,3.26,5.62
8,8,8,8,8,8,2018-09,3.35,8.87
9,9,9,9,9,9,2019-09,5.34,5.72
10,10,10,10,10,10,TTM,0.0,5.99
