,FCFPS,ROIC
2009-12,0.0,0
2010-12,1.0,0
2011-12,1.09,0
2012-12,1.41,0
2013-12,0.94,0
2014-12,0.85,0
2015-12,0.72,0
2016-12,0.81,0
2017-12,0.59,0
2018-12,0.58,0
TTM,0.0,0
