,FCFPS,ROIC
2009-12,0.0,0.0
2010-12,0.0,0.0
2011-12,0.0,0.0
2012-12,0.0,0.0
2013-12,0.0,0.0
2014-12,0.0,-491.31
2015-12,-1.08,-91.99
2016-12,-1.25,-183.95
2017-12,-1.05,-141.13
2018-12,-0.83,-115.59
TTM,0.0,-117.06
