,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,2009-09,0.0,3.9
1,1,1,1,1,1,2010-09,0.0,8.63
2,2,2,2,2,2,2011-09,0.0,9.24
3,3,3,3,3,3,2012-09,0.0,5.84
4,4,4,4,4,4,2013-09,0.0,20.84
5,5,5,5,5,5,2014-09,0.0,4.85
6,6,6,6,6,6,2015-12,0.0,-0.34
7,7,7,7,7,7,2016-12,0.0,14.4
8,8,8,8,8,8,2017-12,0.0,7.51
9,9,9,9,9,9,2018-12,-3.93,4.11
10,10,10,10,10,10,TTM,0.0,10.51
