,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,2009-12,0.0,3.09
1,1,1,1,1,2010-12,3.05,0.28
2,2,2,2,2,2011-12,1.46,11.85
3,3,3,3,3,2012-12,1.34,6.93
4,4,4,4,4,2013-12,1.03,-12.59
5,5,5,5,5,2014-12,0.45,12.6
6,6,6,6,6,2015-12,1.63,9.21
7,7,7,7,7,2016-12,-1.1,1.4
8,8,8,8,8,2017-12,-0.92,-6.47
9,9,9,9,9,2018-12,-2.21,-21.11
10,10,10,10,10,TTM,0.0,0.0
