,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2009-12,0.0,16.51
1,1,1,2010-12,4.4,9.45
2,2,2,2011-12,2.59,16.83
3,3,3,2012-12,3.74,14.37
4,4,4,2013-12,8.0,15.35
5,5,5,2014-12,5.08,10.23
6,6,6,2015-12,9.69,3.54
7,7,7,2016-12,7.17,12.21
8,8,8,2017-12,7.52,7.86
9,9,9,2018-12,1.22,6.63
10,10,10,TTM,0.0,8.7
