,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,0,2009-12,0.0,2.19
1,1,1,1,1,1,1,2010-12,2.15,4.47
2,2,2,2,2,2,2,2011-12,2.52,5.63
3,3,3,3,3,3,3,2012-12,2.52,5.47
4,4,4,4,4,4,4,2013-12,2.36,5.53
5,5,5,5,5,5,5,2014-12,2.41,6.94
6,6,6,6,6,6,6,2015-12,2.7,4.61
7,7,7,7,7,7,7,2016-12,3.81,3.98
8,8,8,8,8,8,8,2017-12,3.12,7.64
9,9,9,9,9,9,9,2018-12,3.95,5.6
10,10,10,10,10,10,10,TTM,0.0,1.7
