,FCFPS,ROIC
2010-12,0.44,13.8
2011-12,0.59,-7.44
2012-12,2.01,2.16
2013-12,1.25,2.97
2014-12,1.46,0.08
2015-12,-0.67,7.99
2016-12,0.7,4.96
2017-12,1.16,8.89
2018-12,2.13,2.82
2019-12,1.97,6.2
TTM,0.0,6.2
