,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2009-12,0.0,21.35
1,1,2010-12,1.03,24.92
2,2,2011-12,1.4,25.26
3,3,2012-12,1.05,2.87
4,4,2013-12,1.89,10.13
5,5,2014-12,2.03,8.34
6,6,2015-12,1.49,5.74
7,7,2016-12,1.73,8.22
8,8,2017-12,2.9,10.88
9,9,2018-12,2.95,7.3
10,10,TTM,0.0,3.87
