,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2010-09,-0.07,0.0
1,1,2011-09,0.15,0.0
2,2,2012-09,0.32,0.0
3,3,2013-09,0.05,916.0
4,4,2014-09,0.21,27.97
5,5,2015-09,-0.01,11.08
6,6,2016-09,0.42,9.37
7,7,2017-09,0.3,11.4
8,8,2018-09,0.56,0.19
9,9,2019-09,-0.09,-4.44
10,10,TTM,0.0,-6.88
