,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2009-12,0.0,-2.46
1,1,2010-12,2.73,9.69
2,2,2011-12,-17.47,13.7
3,3,2012-12,-25.88,9.41
4,4,2013-12,-34.49,7.29
5,5,2014-12,-34.43,1.87
6,6,2015-12,-36.47,-18.88
7,7,2016-12,-4.45,-12.59
8,8,2017-12,-2.54,-13.01
9,9,2018-12,1.69,7.35
10,10,TTM,0.0,3.8
