,FCFPS,ROIC
2010-06,1.62,11.36
2011-06,2.08,13.25
2012-06,2.0,14.71
2013-06,2.37,16.39
2014-06,2.37,18.89
2015-06,2.82,20.29
2016-06,2.84,25.08
2017-06,2.72,23.15
2018-06,3.28,32.88
2019-06,2.96,20.17
TTM,0.0,19.56
