,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2009-12,0.0,4.2
1,1,1,2010-12,1.19,5.13
2,2,2,2011-12,1.2,6.56
3,3,3,2012-12,1.79,7.32
4,4,4,2013-12,2.06,9.47
5,5,5,2014-12,1.08,9.51
6,6,6,2015-12,3.06,9.92
7,7,7,2016-12,2.92,9.62
8,8,8,2017-12,1.85,13.21
9,9,9,2018-12,5.12,10.19
10,10,10,TTM,0.0,7.93
