,FCFPS,ROIC
2009-12,0.0,3.9
2010-12,1.18,5.91
2011-12,1.24,4.09
2012-12,0.97,5.41
2013-12,1.39,8.7
2014-12,0.77,6.77
2015-12,0.09,9.12
2016-12,0.47,10.19
2017-12,0.35,9.47
2018-12,-2.97,9.95
TTM,0.0,7.58
