,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2009-12,0.0,14.96
1,1,1,1,2010-12,3.21,16.27
2,2,2,2,2011-12,3.31,16.9
3,3,3,3,2012-12,4.02,17.55
4,4,4,4,2013-12,4.75,17.15
5,5,5,5,2014-12,3.15,16.84
6,6,6,6,2015-12,5.02,17.73
7,7,7,7,2016-12,5.44,19.09
8,8,8,8,2017-12,6.05,20.94
9,9,9,9,2018-12,7.01,20.32
10,10,10,10,TTM,0.0,21.94
