,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2009-12,0.0,0.44
1,1,2010-12,-0.72,4.34
2,2,2011-12,-3.31,7.49
3,3,2012-12,3.81,3.11
4,4,2013-12,4.17,2.45
5,5,2014-12,4.58,5.03
6,6,2015-12,4.24,2.86
7,7,2016-12,6.81,2.75
8,8,2017-12,5.19,1.89
9,9,2018-12,4.79,3.32
10,10,TTM,0.0,2.76
