,FCFPS,ROIC
2009-12,0.0,8.68
2010-12,0.19,1.77
2011-12,0.52,4.72
2012-12,0.58,7.39
2013-12,-0.22,5.64
2014-12,1.19,6.7
2015-12,-0.45,5.52
2016-12,1.0,2.62
2017-12,1.93,-9.1
2018-12,-2.42,-43.84
TTM,0.0,-99.58
