,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,0,2009-12,0.0,8.97
1,1,1,1,1,1,1,2010-12,0.0,5.04
2,2,2,2,2,2,2,2011-12,0.0,5.67
3,3,3,3,3,3,3,2012-12,0.0,1.0
4,4,4,4,4,4,4,2013-12,-0.03,4.47
5,5,5,5,5,5,5,2014-12,-2.37,3.48
6,6,6,6,6,6,6,2015-12,-1.87,2.13
7,7,7,7,7,7,7,2016-12,1.56,0.8
8,8,8,8,8,8,8,2017-12,-0.56,-2.75
9,9,9,9,9,9,9,2018-12,1.95,3.76
10,10,10,10,10,10,10,TTM,0.0,0.18
