,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,2009-12,0.0,6.06
1,1,1,1,1,1,2010-12,2.31,6.07
2,2,2,2,2,2,2011-12,3.04,6.9
3,3,3,3,3,3,2012-12,0.39,4.61
4,4,4,4,4,4,2013-12,0.5,4.39
5,5,5,5,5,5,2014-12,0.52,2.62
6,6,6,6,6,6,2015-12,1.31,3.85
7,7,7,7,7,7,2016-12,0.18,4.11
8,8,8,8,8,8,2017-12,0.11,3.53
9,9,9,9,9,9,2018-12,0.57,2.66
10,10,10,10,10,10,TTM,0.0,2.96
