,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2010-12,5.69,20.13
1,1,1,2011-12,4.25,20.99
2,2,2,2012-12,7.29,24.63
3,3,3,2013-12,8.43,25.22
4,4,4,2014-12,10.03,28.33
5,5,5,2015-12,12.09,31.89
6,6,6,2016-12,12.82,32.44
7,7,7,2017-12,12.4,28.12
8,8,8,2018-12,15.14,34.25
9,9,9,2019-12,19.15,35.48
10,10,10,TTM,0.0,35.48
