,FCFPS,ROIC
2010-06,0.74,0
2011-06,1.05,0
2012-06,1.18,0
2013-06,1.07,0
2014-06,1.34,0
2015-06,1.44,0
2016-06,1.5,0
2017-06,1.72,0
2018-06,2.07,0
2019-06,2.48,0
TTM,0.0,0
