,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,0,2010-09,7.71,11.36
1,1,1,1,1,1,1,2011-09,4.47,7.64
2,2,2,2,2,2,2,2012-09,7.08,11.04
3,3,3,3,3,3,3,2013-09,10.46,10.77
4,4,4,4,4,4,4,2014-09,9.1,9.44
5,5,5,5,5,5,5,2015-09,1.84,-5.02
6,6,6,6,6,6,6,2016-09,0.85,6.53
7,7,7,7,7,7,7,2017-09,3.92,1.36
8,8,8,8,8,8,8,2018-09,5.24,4.62
9,9,9,9,9,9,9,2019-09,2.26,-11.21
10,10,10,10,10,10,10,TTM,0.0,-10.44
