,FCFPS,ROIC
2010-12,-7775.67,-132.21
2011-12,-3517.91,-75.67
2012-12,-1127.25,-138.51
2013-12,-687.09,-73.09
2014-12,-45.43,-59.26
2015-12,-22.94,-133.61
2016-12,-0.01,340.14
2017-12,-2.77,-68.48
2018-12,-1.73,21.32
2019-12,-1.24,-36.97
TTM,0.0,-36.97
