,FCFPS,ROIC
2010-12,10.94,18.05
2011-12,14.01,15.89
2012-12,4.18,14.66
2013-12,15.94,14.52
2014-12,9.98,13.77
2015-12,20.42,12.82
2016-12,33.2,14.02
2017-12,33.24,7.98
2018-12,30.42,17.26
2019-12,40.14,16.15
TTM,0.0,16.15
