,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,2009-12,0.0,10.61
1,1,1,1,1,2010-12,5.85,17.4
2,2,2,2,2,2011-12,7.77,21.68
3,3,3,3,3,2012-12,4.01,18.68
4,4,4,4,4,2013-12,0.24,13.46
5,5,5,5,5,2014-12,-1.01,10.92
6,6,6,6,6,2015-12,-5.5,2.45
7,7,7,7,7,2016-12,-4.28,-0.2
8,8,8,8,8,2017-12,2.32,5.02
9,9,9,9,9,2018-12,7.47,8.17
10,10,10,10,10,TTM,0.0,7.31
