,FCFPS,ROIC
2009-12,0.0,32.85
2010-12,-2.58,-14.72
2011-12,0.1,1.55
2012-12,1.13,12.58
2013-12,-4.0,-8.06
2014-12,-3.81,-17.43
2015-12,-4.6,-55.71
2016-12,-2.26,0.0
2017-12,-0.72,0.0
2018-12,-0.72,0.0
TTM,0.0,-5.93
