,FCFPS,ROIC
2006-12,0.0,0.0
2007-12,0.0,0.0
2008-12,0.0,0.0
2009-12,0.0,0.0
2010-12,0.0,0.0
2014-12,0.0,0.0
2015-12,0.0,0.0
2016-12,-0.5,-19.07
2017-12,-2.0,-12.57
2018-12,-1.08,-26.81
TTM,0.0,-14.61
