,FCFPS,ROIC
2009-12,0.0,0
2010-12,4.3,0
2011-12,4.34,0
2012-12,1.72,0
2013-12,6.65,0
2014-12,3.27,0
2015-12,4.89,0
2016-12,5.54,0
2017-12,6.31,0
2018-12,5.61,0
TTM,0.0,0
