,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,2009-12,0.0,11.61
1,1,1,1,1,1,2010-12,0.0,8.58
2,2,2,2,2,2,2011-12,-0.94,8.38
3,3,3,3,3,3,2012-12,-1.74,6.78
4,4,4,4,4,4,2013-12,-0.59,3.18
5,5,5,5,5,5,2014-12,-2.41,6.06
6,6,6,6,6,6,2015-12,-1.07,6.86
7,7,7,7,7,7,2016-12,-1.38,5.45
8,8,8,8,8,8,2017-12,-1.76,5.01
9,9,9,9,9,9,2018-12,-3.55,3.73
10,10,10,10,10,10,TTM,0.0,3.93
