,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2009-12,0.0,11.68
1,1,1,1,2010-12,0.0,18.43
2,2,2,2,2011-12,0.0,26.46
3,3,3,3,2012-12,0.0,22.79
4,4,4,4,2013-12,0.0,16.05
5,5,5,5,2014-12,0.0,11.94
6,6,6,6,2015-12,0.0,6.65
7,7,7,7,2016-12,0.0,9.38
8,8,8,8,2017-12,0.93,6.14
9,9,9,9,2018-12,1.48,10.72
10,10,10,10,TTM,0.0,0.19
