,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2010-09,-19.62,0.0
1,1,2011-09,-24.52,0.0
2,2,2012-09,-21.18,0.0
3,3,2013-09,-25.01,-658.35
4,4,2014-09,-27.43,-387.3
5,5,2015-09,-18.68,-214.11
6,6,2016-09,-17.36,-106.19
7,7,2017-09,-14.51,-149.28
8,8,2018-09,-7.81,-216.64
9,9,2019-09,-9.08,0.0
10,10,TTM,0.0,-143.99
