,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2009-12,0.0,-4.9
1,1,1,2010-12,-1.41,-3.11
2,2,2,2011-12,-3.24,-5.6
3,3,3,2012-12,-1.93,-7.78
4,4,4,2013-12,-1.47,-24.35
5,5,5,2014-12,-3.86,-21.76
6,6,6,2015-12,-0.33,-7.32
7,7,7,2016-12,1.01,-1.91
8,8,8,2017-12,-2.77,-16.93
9,9,9,2018-12,-2.48,20.95
10,10,10,TTM,0.0,-28.42
