,FCFPS,ROIC
2009-12,0.0,3.77
2010-12,0.04,0.9
2011-12,-0.2,9.64
2012-12,-1.01,4.91
2013-12,0.22,-12.76
2014-12,-1.37,7.02
2015-12,-0.32,5.27
2016-12,-0.61,-2.38
2017-12,-0.66,-9.07
2018-12,-0.08,-1.73
TTM,0.0,-0.99
