,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2009-12,0.0,8.59
1,1,2010-12,0.73,4.67
2,2,2011-12,-0.77,7.01
3,3,2012-12,1.79,5.54
4,4,2013-12,1.85,8.17
5,5,2014-12,2.12,5.77
6,6,2015-12,2.28,11.83
7,7,2016-12,2.34,10.15
8,8,2017-12,2.56,4.49
9,9,2018-12,2.69,3.96
10,10,TTM,0.0,7.49
